order_id,order_date,order_time,year,month,month_name,quarter,day_ofweek,customer_id,customer_name,customer_type,customer_city,customer_country,contact_email,contact_phone,product_id,product_name,product_code,product_category,product_sub_category,product_description,order_quantity,unit_price,total_price,delivery_date,delivery_location,factory_id,factory_name,factory_location,factory_city,factory_country,factory_capacity,assembly_line_id,assembly_line_name,line_type,line_capacity,current_load,scheduled_start_date,actual_start_date,scheduled_end_date,actual_end_date,production_status,completion_percent,quality_score,defects,rework_required,scheduled_delivery,actual_delivery,delivery_status,delay_days,note
ORD00000331,2024-01-26,09:46,2024,8,August,Q3,Wednesday,CUST000132,Customer 132,Distributor,Pune,India,customer132@company.com,9322687987,PROD000032,Product 32,PC309143,Automotive,Engines,High-quality Product 32,742,3818.17,2833082.14,2024-05-24,"Pune, 556211",FAC04,Factory 4,Plant 4,Pune,India,840320,LINE002,Assembly Line 2,Welding,45345,1219,2024-02-03,2024-09-28,2024-10-28,null,In Progress,7,72.47,29,Yes,2024-12-16,null,Shipped,3,Order ORD00000331 - Quality issues detected
ORD00000332,2024-03-13,13:50,2024,10,October,Q4,Thursday,CUST000133,Customer 133,Retailer,Hyderabad,India,customer133@company.com,9599417967,PROD000033,Product 33,PC744057,Machinery,Pumps,High-quality Product 33,979,4816.59,4715441.61,2024-06-26,"Hyderabad, 276829",FAC05,Factory 5,Plant 5,Hyderabad,India,688106,LINE003,Assembly Line 3,Painting,35811,28039,2024-08-12,2024-06-08,2024-10-20,2024-01-05,Completed,6,78.52,8,No,2024-07-14,2024-02-11,In Transit,-3,Order ORD00000332 - Quality issues detected
ORD00000333,2024-02-02,16:42,2024,9,September,Q3,Friday,CUST000134,Customer 134,Corporate,Chennai,India,customer134@company.com,9413747535,PROD000034,Product 34,PC106371,Consumer Goods,Appliances,High-quality Product 34,520,1957.13,1017707.6,2024-06-28,"Chennai, 446595",FAC06,Factory 6,Plant 6,Chennai,India,181388,LINE004,Assembly Line 4,Packaging,40109,1001,2024-02-02,2024-01-16,2024-03-14,2024-12-28,On Hold,7,90.5,4,No,2024-11-07,2024-05-14,Delivered,-3,Order ORD00000333 - Production running smoothly
ORD00000334,2024-06-17,16:54,2024,8,August,Q3,Saturday,CUST000135,Customer 135,Individual,Kolkata,India,customer135@company.com,9468195678,PROD000035,Product 35,PC151440,Industrial Equipment,Motors,High-quality Product 35,677,1733.26,1173417.02,2024-03-16,"Kolkata, 790084",FAC07,Factory 7,Plant 7,Kolkata,India,940369,LINE005,Assembly Line 5,Testing,27690,8012,2024-11-21,2024-04-16,2024-10-25,2024-11-19,Cancelled,35,95.85,18,Yes,2024-02-01,2024-03-12,Delayed,20,Order ORD00000334 - Production running smoothly
ORD00000335,2024-09-09,16:00,2024,6,June,Q2,Sunday,CUST000136,Customer 136,OEM,Jaipur,India,customer136@company.com,9704413066,PROD000036,Product 36,PC596057,Electronics,Controllers,High-quality Product 36,45,3430.31,154363.95,2024-09-16,"Jaipur, 434007",FAC08,Factory 8,Plant 8,Jaipur,India,377299,LINE006,Assembly Line 6,Assembly,30872,37695,2024-08-02,2024-02-05,2024-11-27,2024-12-25,Planned,91,70.67,12,Yes,2024-02-03,2024-07-14,Pending,5,Order ORD00000335 - Quality issues detected
ORD00000336,2024-12-04,14:27,2024,7,July,Q3,Monday,CUST000137,Customer 137,Distributor,Mumbai,India,customer137@company.com,9653470062,PROD000037,Product 37,PC763082,Automotive,Engines,High-quality Product 37,181,3300.34,597361.54,2024-01-04,"Mumbai, 607195",FAC01,Factory 1,Plant 1,Mumbai,India,656970,LINE007,Assembly Line 7,Welding,28724,10006,2024-05-09,2024-06-06,2024-03-13,null,In Progress,92,82.34,37,Yes,2024-01-10,2024-06-01,Shipped,8,Order ORD00000336 - Quality issues detected
ORD00000337,2024-08-14,13:43,2024,2,February,Q1,Tuesday,CUST000138,Customer 138,Retailer,Delhi,India,customer138@company.com,9207206034,PROD000038,Product 38,PC525937,Machinery,Pumps,High-quality Product 38,125,1607.68,200960,2024-07-19,"Delhi, 171020",FAC02,Factory 2,Plant 2,Delhi,India,365439,LINE008,Assembly Line 8,Painting,49393,21828,2024-12-13,2024-08-16,2024-09-17,2024-06-17,Completed,41,88.2,0,No,2024-03-10,null,In Transit,-4,Order ORD00000337 - Production running smoothly
ORD00000338,2024-09-11,09:50,2024,2,February,Q1,Wednesday,CUST000139,Customer 139,Corporate,Bangalore,India,customer139@company.com,9536798233,PROD000039,Product 39,PC800058,Consumer Goods,Appliances,High-quality Product 39,119,4615.51,549245.69,2024-06-07,"Bangalore, 735640",FAC03,Factory 3,Plant 3,Bangalore,India,909987,LINE009,Assembly Line 9,Packaging,7426,14621,2024-07-09,null,2024-10-10,2024-04-01,On Hold,99,94.52,13,Yes,2024-03-23,null,Delivered,-4,Order ORD00000338 - Production running smoothly
ORD00000339,2024-05-27,13:16,2024,4,April,Q2,Thursday,CUST000140,Customer 140,Individual,Pune,India,customer140@company.com,9136581756,PROD000040,Product 40,PC730295,Industrial Equipment,Motors,High-quality Product 40,320,3994.67,1278294.4,2024-02-10,"Pune, 844033",FAC04,Factory 4,Plant 4,Pune,India,214868,LINE010,Assembly Line 10,Testing,18080,778,2024-09-28,2024-12-16,2024-03-06,2024-07-26,Cancelled,16,81.71,48,Yes,2024-11-22,2024-03-15,Delayed,-2,Order ORD00000339 - Quality issues detected
ORD00000340,2024-12-23,11:23,2024,10,October,Q4,Friday,CUST000141,Customer 141,OEM,Hyderabad,India,customer141@company.com,9493130414,PROD000041,Product 41,PC765121,Electronics,Controllers,High-quality Product 41,461,4821.55,2222734.55,2024-12-22,"Hyderabad, 693904",FAC05,Factory 5,Plant 5,Hyderabad,India,464906,LINE011,Assembly Line 11,Assembly,17104,12336,2024-12-20,2024-07-28,2024-09-24,2024-04-09,Planned,91,90.28,25,Yes,2024-04-08,2024-07-24,Pending,17,Order ORD00000340 - Production running smoothly
ORD00000341,2024-05-05,12:45,2024,7,July,Q3,Saturday,CUST000142,Customer 142,Distributor,Chennai,India,customer142@company.com,9949735543,PROD000042,Product 42,PC628244,Automotive,Engines,High-quality Product 42,465,4295.81,1997551.65,2024-02-01,"Chennai, 680887",FAC06,Factory 6,Plant 6,Chennai,India,520721,LINE012,Assembly Line 12,Welding,47943,24888,2024-02-03,2024-10-04,2024-12-21,2024-04-06,In Progress,53,86.39,28,Yes,2024-09-09,2024-04-24,Shipped,15,Order ORD00000341 - Production running smoothly
ORD00000342,2024-11-20,08:25,2024,12,December,Q4,Sunday,CUST000143,Customer 143,Retailer,Kolkata,India,customer143@company.com,9950099180,PROD000043,Product 43,PC837970,Machinery,Pumps,High-quality Product 43,803,2898.51,2327503.53,2024-05-04,"Kolkata, 200095",FAC07,Factory 7,Plant 7,Kolkata,India,274872,LINE013,Assembly Line 13,Painting,20024,25575,2024-11-06,2024-06-27,2024-01-21,2024-02-08,Completed,23,93.5,4,No,2024-10-25,null,In Transit,16,Order ORD00000342 - Production running smoothly
ORD00000343,2024-01-28,12:12,2024,6,June,Q2,Monday,CUST000144,Customer 144,Corporate,Jaipur,India,customer144@company.com,9369202978,PROD000044,Product 44,PC525817,Consumer Goods,Appliances,High-quality Product 44,345,3343.13,1153379.85,2024-06-09,"Jaipur, 660517",FAC08,Factory 8,Plant 8,Jaipur,India,840520,LINE014,Assembly Line 14,Packaging,42742,28184,2024-10-27,2024-07-04,2024-01-12,null,On Hold,18,72.34,3,No,2024-01-22,2024-12-12,Delivered,-3,Order ORD00000343 - Quality issues detected
ORD00000344,2024-08-27,14:14,2024,6,June,Q2,Tuesday,CUST000145,Customer 145,Individual,Mumbai,India,customer145@company.com,9231775677,PROD000045,Product 45,PC975759,Industrial Equipment,Motors,High-quality Product 45,934,3325.89,3106381.26,2024-01-08,"Mumbai, 795863",FAC01,Factory 1,Plant 1,Mumbai,India,750307,LINE015,Assembly Line 15,Testing,34171,21697,2024-08-16,2024-08-10,2024-01-08,null,Cancelled,24,73.58,13,Yes,2024-02-20,2024-08-18,Delayed,13,Order ORD00000344 - Quality issues detected
ORD00000345,2024-01-10,15:52,2024,6,June,Q2,Wednesday,CUST000146,Customer 146,OEM,Delhi,India,customer146@company.com,9229908729,PROD000046,Product 46,PC819789,Electronics,Controllers,High-quality Product 46,747,3526.58,2634355.26,2024-07-21,"Delhi, 543143",FAC02,Factory 2,Plant 2,Delhi,India,122360,LINE016,Assembly Line 16,Assembly,31310,24799,2024-03-05,2024-03-26,2024-01-08,2024-12-22,Planned,44,73.15,13,Yes,2024-08-27,null,Pending,10,Order ORD00000345 - Quality issues detected
ORD00000346,2024-07-03,08:13,2024,2,February,Q1,Thursday,CUST000147,Customer 147,Distributor,Bangalore,India,customer147@company.com,9620363579,PROD000047,Product 47,PC885800,Automotive,Engines,High-quality Product 47,351,4638.42,1628085.42,2024-09-11,"Bangalore, 310373",FAC03,Factory 3,Plant 3,Bangalore,India,219048,LINE017,Assembly Line 17,Welding,25529,27190,2024-02-03,2024-09-25,2024-01-16,2024-10-11,In Progress,48,84.58,23,Yes,2024-08-23,2024-02-10,Shipped,13,Order ORD00000346 - Quality issues detected
ORD00000347,2024-09-14,17:02,2024,6,June,Q2,Friday,CUST000148,Customer 148,Retailer,Pune,India,customer148@company.com,9313450358,PROD000048,Product 48,PC875665,Machinery,Pumps,High-quality Product 48,884,3609.75,3191019,2024-10-25,"Pune, 215124",FAC04,Factory 4,Plant 4,Pune,India,685482,LINE018,Assembly Line 18,Painting,30707,13791,2024-10-11,2024-04-14,2024-12-16,null,Completed,59,93.95,10,No,2024-02-02,2024-10-03,In Transit,8,Order ORD00000347 - Production running smoothly
ORD00000348,2024-07-20,11:27,2024,9,September,Q3,Saturday,CUST000149,Customer 149,Corporate,Hyderabad,India,customer149@company.com,9867213340,PROD000049,Product 49,PC386425,Consumer Goods,Appliances,High-quality Product 49,137,3633.87,497840.19,2024-10-08,"Hyderabad, 202089",FAC05,Factory 5,Plant 5,Hyderabad,India,177146,LINE019,Assembly Line 19,Packaging,45950,8399,2024-10-18,2024-07-04,2024-09-27,2024-07-20,On Hold,26,93.01,43,Yes,2024-08-09,2024-03-13,Delivered,18,Order ORD00000348 - Production running smoothly
ORD00000349,2024-05-28,15:18,2024,4,April,Q2,Sunday,CUST000150,Customer 150,Individual,Chennai,India,customer150@company.com,9311287075,PROD000050,Product 50,PC464799,Industrial Equipment,Motors,High-quality Product 50,703,1087.08,764217.24,2024-02-19,"Chennai, 178629",FAC06,Factory 6,Plant 6,Chennai,India,468709,LINE020,Assembly Line 20,Testing,7376,11698,2024-01-11,null,2024-03-17,null,Cancelled,74,81.7,1,No,2024-04-25,2024-04-08,Delayed,15,Order ORD00000349 - Quality issues detected
ORD00000350,2024-03-17,11:20,2024,7,July,Q3,Monday,CUST000151,Customer 151,OEM,Kolkata,India,customer151@company.com,9510259616,PROD000051,Product 51,PC240155,Electronics,Controllers,High-quality Product 51,274,3827.01,1048600.74,2024-09-09,"Kolkata, 844734",FAC07,Factory 7,Plant 7,Kolkata,India,589767,LINE021,Assembly Line 21,Assembly,25247,9647,2024-05-03,2024-03-26,2024-07-15,null,Planned,59,89.23,38,Yes,2024-06-23,2024-09-25,Pending,2,Order ORD00000350 - Production running smoothly
ORD00000351,2024-11-24,09:56,2024,2,February,Q1,Tuesday,CUST000152,Customer 152,Distributor,Jaipur,India,customer152@company.com,9834999377,PROD000052,Product 52,PC555514,Automotive,Engines,High-quality Product 52,67,873.98,58556.66,2024-02-25,"Jaipur, 594425",FAC08,Factory 8,Plant 8,Jaipur,India,239670,LINE022,Assembly Line 22,Welding,38505,23263,2024-12-24,null,2024-06-19,null,In Progress,86,95.93,22,Yes,2024-12-22,null,Shipped,0,Order ORD00000351 - Production running smoothly
ORD00000352,2024-04-06,12:24,2024,10,October,Q4,Wednesday,CUST000153,Customer 153,Retailer,Mumbai,India,customer153@company.com,9255755913,PROD000053,Product 53,PC297498,Machinery,Pumps,High-quality Product 53,252,4067.23,1024941.96,2024-02-03,"Mumbai, 318694",FAC01,Factory 1,Plant 1,Mumbai,India,287001,LINE023,Assembly Line 23,Painting,4621,27292,2024-05-10,2024-10-04,2024-01-18,2024-07-24,Completed,41,78.26,16,Yes,2024-06-02,2024-07-21,In Transit,10,Order ORD00000352 - Quality issues detected
ORD00000353,2024-08-10,08:08,2024,7,July,Q3,Thursday,CUST000154,Customer 154,Corporate,Delhi,India,customer154@company.com,9140203212,PROD000054,Product 54,PC831262,Consumer Goods,Appliances,High-quality Product 54,371,3279.15,1216564.65,2024-01-14,"Delhi, 632019",FAC02,Factory 2,Plant 2,Delhi,India,327691,LINE024,Assembly Line 24,Packaging,38488,15249,2024-02-26,2024-01-21,2024-03-08,null,On Hold,94,87.11,0,No,2024-04-06,2024-09-03,Delivered,20,Order ORD00000353 - Production running smoothly
ORD00000354,2024-05-18,12:03,2024,2,February,Q1,Friday,CUST000155,Customer 155,Individual,Bangalore,India,customer155@company.com,9247911082,PROD000055,Product 55,PC107363,Industrial Equipment,Motors,High-quality Product 55,703,2423.7,1703861.1,2024-02-14,"Bangalore, 244936",FAC03,Factory 3,Plant 3,Bangalore,India,739642,LINE025,Assembly Line 25,Testing,22092,17448,2024-05-11,2024-12-11,2024-10-14,2024-06-08,Cancelled,87,73.65,29,Yes,2024-05-21,2024-09-20,Delayed,-3,Order ORD00000354 - Quality issues detected
ORD00000355,2024-10-02,12:39,2024,4,April,Q2,Saturday,CUST000156,Customer 156,OEM,Pune,India,customer156@company.com,9384037236,PROD000056,Product 56,PC396365,Electronics,Controllers,High-quality Product 56,619,2005.75,1241559.25,2024-06-04,"Pune, 970886",FAC04,Factory 4,Plant 4,Pune,India,990954,LINE026,Assembly Line 26,Assembly,44639,2141,2024-10-22,null,2024-12-24,null,Planned,33,93.86,41,Yes,2024-11-14,2024-08-24,Pending,-3,Order ORD00000355 - Production running smoothly
ORD00000356,2024-07-13,17:43,2024,9,September,Q3,Sunday,CUST000157,Customer 157,Distributor,Hyderabad,India,customer157@company.com,9444155417,PROD000057,Product 57,PC742664,Automotive,Engines,High-quality Product 57,288,2753,792864,2024-01-12,"Hyderabad, 892389",FAC05,Factory 5,Plant 5,Hyderabad,India,395100,LINE027,Assembly Line 27,Welding,30071,13479,2024-09-05,2024-03-23,2024-10-02,2024-10-10,In Progress,79,99.3,3,No,2024-09-06,2024-08-27,Shipped,-4,Order ORD00000356 - Production running smoothly
ORD00000357,2024-02-20,12:56,2024,5,May,Q2,Monday,CUST000158,Customer 158,Retailer,Chennai,India,customer158@company.com,9233308447,PROD000058,Product 58,PC809662,Machinery,Pumps,High-quality Product 58,145,1349.21,195635.45,2024-07-11,"Chennai, 463240",FAC06,Factory 6,Plant 6,Chennai,India,812139,LINE028,Assembly Line 28,Painting,5161,26938,2024-11-28,2024-12-20,2024-06-27,null,Completed,39,98.72,0,No,2024-06-10,2024-06-19,In Transit,4,Order ORD00000357 - Production running smoothly
ORD00000358,2024-07-07,13:09,2024,12,December,Q4,Tuesday,CUST000159,Customer 159,Corporate,Kolkata,India,customer159@company.com,9772860907,PROD000059,Product 59,PC494482,Consumer Goods,Appliances,High-quality Product 59,824,454.76,374722.24,2024-06-27,"Kolkata, 726628",FAC07,Factory 7,Plant 7,Kolkata,India,174212,LINE029,Assembly Line 29,Packaging,19406,34387,2024-09-20,2024-08-28,2024-05-28,2024-06-17,On Hold,87,80.19,1,No,2024-09-17,2024-11-09,Delivered,13,Order ORD00000358 - Quality issues detected
ORD00000359,2024-01-01,17:59,2024,1,January,Q1,Wednesday,CUST000160,Customer 160,Individual,Jaipur,India,customer160@company.com,9970696720,PROD000060,Product 60,PC423319,Industrial Equipment,Motors,High-quality Product 60,904,3683.14,3329558.56,2024-05-27,"Jaipur, 497690",FAC08,Factory 8,Plant 8,Jaipur,India,755434,LINE030,Assembly Line 30,Testing,21078,15281,2024-09-18,2024-11-26,2024-04-26,2024-04-26,Cancelled,92,84.95,35,Yes,2024-12-19,2024-02-20,Delayed,-2,Order ORD00000359 - Quality issues detected
ORD00000360,2024-08-14,13:38,2024,7,July,Q3,Thursday,CUST000161,Customer 161,OEM,Mumbai,India,customer161@company.com,9520738436,PROD000061,Product 61,PC904807,Electronics,Controllers,High-quality Product 61,100,1687.6,168760,2024-09-09,"Mumbai, 693614",FAC01,Factory 1,Plant 1,Mumbai,India,251702,LINE001,Assembly Line 1,Assembly,34306,30507,2024-11-01,2024-10-19,2024-01-22,null,Planned,13,71.36,34,Yes,2024-03-04,2024-05-02,Pending,6,Order ORD00000360 - Quality issues detected
ORD00000361,2024-04-28,17:00,2024,12,December,Q4,Friday,CUST000162,Customer 162,Distributor,Delhi,India,customer162@company.com,9318976049,PROD000062,Product 62,PC781697,Automotive,Engines,High-quality Product 62,156,733.04,114354.24,2024-10-17,"Delhi, 301340",FAC02,Factory 2,Plant 2,Delhi,India,142686,LINE002,Assembly Line 2,Welding,20490,38552,2024-01-20,2024-02-15,2024-02-05,2024-07-01,In Progress,78,90.36,7,No,2024-10-23,null,Shipped,2,Order ORD00000361 - Production running smoothly
ORD00000362,2024-10-05,09:11,2024,5,May,Q2,Saturday,CUST000163,Customer 163,Retailer,Bangalore,India,customer163@company.com,9126226713,PROD000063,Product 63,PC978127,Machinery,Pumps,High-quality Product 63,540,2651.12,1431604.8,2024-04-27,"Bangalore, 650229",FAC03,Factory 3,Plant 3,Bangalore,India,173105,LINE003,Assembly Line 3,Painting,8824,9473,2024-06-19,null,2024-03-22,2024-07-01,Completed,29,95.14,9,No,2024-10-27,2024-06-23,In Transit,20,Order ORD00000362 - Production running smoothly
ORD00000363,2024-11-28,10:08,2024,10,October,Q4,Sunday,CUST000164,Customer 164,Corporate,Pune,India,customer164@company.com,9228565858,PROD000064,Product 64,PC647019,Consumer Goods,Appliances,High-quality Product 64,213,4257.5,906847.5,2024-01-10,"Pune, 457186",FAC04,Factory 4,Plant 4,Pune,India,194888,LINE004,Assembly Line 4,Packaging,7682,34048,2024-06-12,2024-10-21,2024-01-20,null,On Hold,67,81.5,14,Yes,2024-08-23,2024-08-26,Delivered,16,Order ORD00000363 - Quality issues detected
ORD00000364,2024-12-01,14:40,2024,12,December,Q4,Monday,CUST000165,Customer 165,Individual,Hyderabad,India,customer165@company.com,9308047536,PROD000065,Product 65,PC294329,Industrial Equipment,Motors,High-quality Product 65,295,2714.12,800665.4,2024-10-24,"Hyderabad, 993272",FAC05,Factory 5,Plant 5,Hyderabad,India,690673,LINE005,Assembly Line 5,Testing,25836,32836,2024-08-20,2024-09-09,2024-11-13,2024-04-05,Cancelled,99,78.41,48,Yes,2024-05-01,2024-11-10,Delayed,9,Order ORD00000364 - Quality issues detected
ORD00000365,2024-05-23,11:50,2024,10,October,Q4,Tuesday,CUST000166,Customer 166,OEM,Chennai,India,customer166@company.com,9141099873,PROD000066,Product 66,PC165939,Electronics,Controllers,High-quality Product 66,689,2285.26,1574544.14,2024-08-14,"Chennai, 968747",FAC06,Factory 6,Plant 6,Chennai,India,164188,LINE006,Assembly Line 6,Assembly,6389,4578,2024-09-28,2024-08-14,2024-01-11,null,Planned,46,71.9,17,Yes,2024-08-22,null,Pending,17,Order ORD00000365 - Quality issues detected
ORD00000366,2024-05-24,16:47,2024,8,August,Q3,Wednesday,CUST000167,Customer 167,Distributor,Kolkata,India,customer167@company.com,9548890491,PROD000067,Product 67,PC601627,Automotive,Engines,High-quality Product 67,750,185.3,138975,2024-03-14,"Kolkata, 907099",FAC07,Factory 7,Plant 7,Kolkata,India,990277,LINE007,Assembly Line 7,Welding,1211,15408,2024-06-26,2024-10-13,2024-08-26,2024-02-03,In Progress,67,99.41,42,Yes,2024-07-26,null,Shipped,3,Order ORD00000366 - Production running smoothly
ORD00000367,2024-03-14,10:57,2024,8,August,Q3,Thursday,CUST000168,Customer 168,Retailer,Jaipur,India,customer168@company.com,9947240624,PROD000068,Product 68,PC416372,Machinery,Pumps,High-quality Product 68,567,127.09,72060.03,2024-02-04,"Jaipur, 560879",FAC08,Factory 8,Plant 8,Jaipur,India,187147,LINE008,Assembly Line 8,Painting,12068,33538,2024-10-25,null,2024-09-22,2024-07-16,Completed,39,80.25,36,Yes,2024-10-18,null,In Transit,1,Order ORD00000367 - Quality issues detected
ORD00000368,2024-07-20,14:58,2024,6,June,Q2,Friday,CUST000169,Customer 169,Corporate,Mumbai,India,customer169@company.com,9972122716,PROD000069,Product 69,PC385757,Consumer Goods,Appliances,High-quality Product 69,427,677.85,289441.95,2024-05-01,"Mumbai, 627399",FAC01,Factory 1,Plant 1,Mumbai,India,980880,LINE009,Assembly Line 9,Packaging,5742,31445,2024-03-24,2024-07-11,2024-12-28,2024-01-21,On Hold,10,85.52,29,Yes,2024-11-16,2024-07-06,Delivered,19,Order ORD00000368 - Production running smoothly
ORD00000369,2024-12-13,15:23,2024,9,September,Q3,Saturday,CUST000170,Customer 170,Individual,Delhi,India,customer170@company.com,9442452547,PROD000070,Product 70,PC445424,Industrial Equipment,Motors,High-quality Product 70,934,1041.54,972798.36,2024-01-11,"Delhi, 538019",FAC02,Factory 2,Plant 2,Delhi,India,573004,LINE010,Assembly Line 10,Testing,28388,33830,2024-12-26,2024-12-05,2024-04-26,2024-08-06,Cancelled,7,95.62,2,No,2024-10-17,2024-08-26,Delayed,6,Order ORD00000369 - Production running smoothly
ORD00000370,2024-05-01,14:03,2024,9,September,Q3,Sunday,CUST000171,Customer 171,OEM,Bangalore,India,customer171@company.com,9539033957,PROD000071,Product 71,PC584852,Electronics,Controllers,High-quality Product 71,809,2564.48,2074664.32,2024-05-13,"Bangalore, 138068",FAC03,Factory 3,Plant 3,Bangalore,India,850354,LINE011,Assembly Line 11,Assembly,10066,32069,2024-09-17,null,2024-07-02,null,Planned,77,85.62,17,Yes,2024-04-26,2024-04-09,Pending,20,Order ORD00000370 - Production running smoothly
